event_id,timestamp,threat_type,region,device_type,failed_logins,network_packets,connections,port_scans,data_transfer
EVT002461,2026-08-25 09:45:01.735196,DDoS,Africa,Laptop,1,487,19,0,83
EVT002462,2026-08-25 09:53:01.735196,Unauthorized Access,South America,Router,5,614,74,0,97
EVT002463,2026-08-25 10:01:01.735196,Malware,Oceania,Server,1,812,81,0,279
EVT002464,2026-08-25 10:09:01.735196,DDoS,Asia,Desktop,3,285,38,0,215
EVT002465,2026-08-25 10:17:01.735196,Phishing,South America,Laptop,2,197,49,0,300
EVT002466,2026-08-25 10:25:01.735196,Unauthorized Access,Oceania,Router,1,340,32,0,89
EVT002467,2026-08-25 10:33:01.735196,Brute Force,Europe,Firewall,3,922,47,0,170
EVT002468,2026-08-25 10:41:01.735196,Brute Force,North America,Laptop,6,284,82,0,170
EVT002469,2026-08-25 10:49:01.735196,Phishing,Asia,Firewall,7,569,21,0,361
EVT002470,2026-08-25 10:57:01.735196,Malware,Oceania,Laptop,0,793,12,0,190
EVT002471,2026-08-25 11:05:01.735196,DDoS,Africa,Server,4,764,32,0,184
EVT002472,2026-08-25 11:13:01.735196,Malware,North America,Firewall,0,409,22,0,399
EVT002473,2026-08-25 11:21:01.735196,Ransomware,South America,Router,4,984,72,0,118
EVT002474,2026-08-25 11:29:01.735196,Phishing,Africa,Server,3,396,12,0,311
EVT002475,2026-08-25 11:37:01.735196,Malware,Oceania,Router,4,333,44,0,70
EVT002476,2026-08-25 11:45:01.735196,Brute Force,South America,Laptop,3,158,61,0,20
EVT002477,2026-08-25 11:53:01.735196,Malware,Asia,Server,3,439,11,0,322
EVT002478,2026-08-25 12:01:01.735196,Phishing,Asia,Router,5,804,20,0,307
EVT002479,2026-08-25 12:09:01.735196,Malware,North America,Firewall,3,935,50,0,494
EVT002480,2026-08-25 12:17:01.735196,Brute Force,South America,Laptop,4,565,91,0,338
EVT002481,2026-08-25 12:25:01.735196,Ransomware,Europe,Laptop,2,756,35,0,377
EVT002482,2026-08-25 12:33:01.735196,Unauthorized Access,North America,Laptop,2,534,88,0,23
EVT002483,2026-08-25 12:41:01.735196,Unauthorized Access,Oceania,Router,1,891,86,0,82
EVT002484,2026-08-25 12:49:01.735196,Brute Force,North America,Desktop,2,253,99,0,321
EVT002485,2026-08-25 12:57:01.735196,Ransomware,Europe,Laptop,3,457,38,0,144
EVT002486,2026-08-25 13:05:01.735196,Brute Force,Africa,Laptop,4,513,88,0,370
EVT002487,2026-08-25 13:13:01.735196,Malware,Oceania,Firewall,1,345,31,0,303
EVT002488,2026-08-25 13:21:01.735196,Brute Force,Oceania,Server,5,457,34,0,296
EVT002489,2026-08-25 13:29:01.735196,Ransomware,South America,Server,3,464,58,0,149
EVT002490,2026-08-25 13:37:01.735196,Malware,South America,Laptop,4,769,34,0,339
EVT002491,2026-08-25 13:45:01.735196,Ransomware,Europe,Laptop,2,200,75,0,19
EVT002492,2026-08-25 13:53:01.735196,DDoS,North America,Server,1,745,10,0,342
EVT002493,2026-08-25 14:01:01.735196,Phishing,Oceania,Server,5,681,24,0,408
EVT002494,2026-08-25 14:09:01.735196,Malware,Oceania,Laptop,1,747,61,1,186
EVT002495,2026-08-25 14:17:01.735196,Malware,South America,Firewall,2,340,40,0,323
EVT002496,2026-08-25 14:25:01.735196,Ransomware,Asia,Firewall,1,689,56,0,488
EVT002497,2026-08-25 14:33:01.735196,Unauthorized Access,Europe,Firewall,2,336,96,0,95
EVT002498,2026-08-25 14:41:01.735196,DDoS,North America,Laptop,6,815,11,0,268
EVT002499,2026-08-25 14:49:01.735196,Ransomware,Asia,Laptop,0,642,66,0,373
EVT002500,2026-08-25 14:57:01.735196,Brute Force,Asia,Server,128,5617,658,1,1798
EVT002501,2026-08-25 15:05:01.735196,DDoS,Europe,Server,6,883,17,0,160
EVT002502,2026-08-25 15:13:01.735196,Ransomware,Oceania,Firewall,4,641,75,0,459
EVT002503,2026-08-25 15:21:01.735196,Malware,Europe,Router,4,313,42,0,304
EVT002504,2026-08-25 15:29:01.735196,Unauthorized Access,South America,Server,3,573,79,0,330
EVT002505,2026-08-25 15:37:01.735196,Unauthorized Access,Europe,Desktop,6,633,95,0,473
EVT002506,2026-08-25 15:45:01.735196,Unauthorized Access,Asia,Router,4,659,31,0,272
EVT002507,2026-08-25 15:53:01.735196,Brute Force,Europe,Desktop,1,460,10,0,85
EVT002508,2026-08-25 16:01:01.735196,Brute Force,Asia,Router,2,465,31,0,272
EVT002509,2026-08-25 16:09:01.735196,Malware,Africa,Firewall,4,627,56,0,168
EVT002510,2026-08-25 16:17:01.735196,Unauthorized Access,Oceania,Laptop,1,909,85,0,122
EVT002511,2026-08-25 16:25:01.735196,Brute Force,North America,Laptop,2,527,96,0,103
EVT002512,2026-08-25 16:33:01.735196,Malware,Asia,Laptop,130,9085,855,1,1218
EVT002513,2026-08-25 16:41:01.735196,Phishing,Africa,Server,4,921,71,0,198
EVT002514,2026-08-25 16:49:01.735196,Ransomware,South America,Desktop,0,334,73,0,17
EVT002515,2026-08-25 16:57:01.735196,DDoS,Europe,Server,5,207,27,0,153
EVT002516,2026-08-25 17:05:01.735196,Brute Force,Africa,Router,2,484,55,0,136
EVT002517,2026-08-25 17:13:01.735196,Ransomware,Europe,Desktop,4,936,77,0,274
EVT002518,2026-08-25 17:21:01.735196,Malware,Africa,Router,3,904,56,0,90
EVT002519,2026-08-25 17:29:01.735196,Ransomware,North America,Laptop,5,557,98,0,90
EVT002520,2026-08-25 17:37:01.735196,Ransomware,Asia,Laptop,6,356,63,0,112
EVT002521,2026-08-25 17:45:01.735196,Malware,Oceania,Laptop,3,288,26,0,421
EVT002522,2026-08-25 17:53:01.735196,Brute Force,Oceania,Laptop,4,564,39,0,139
EVT002523,2026-08-25 18:01:01.735196,DDoS,Africa,Desktop,2,638,82,0,205
EVT002524,2026-08-25 18:09:01.735196,Brute Force,North America,Server,5,841,80,0,480
EVT002525,2026-08-25 18:17:01.735196,Malware,Europe,Server,4,289,7,0,341
EVT002526,2026-08-25 18:25:01.735196,Phishing,Europe,Laptop,2,653,95,0,117
EVT002527,2026-08-25 18:33:01.735196,Unauthorized Access,Africa,Laptop,6,117,16,1,234
EVT002528,2026-08-25 18:41:01.735196,Malware,South America,Router,2,352,9,0,80
EVT002529,2026-08-25 18:49:01.735196,Brute Force,Europe,Laptop,4,553,12,0,41
EVT002530,2026-08-25 18:57:01.735196,Unauthorized Access,Europe,Desktop,5,181,68,0,493
EVT002531,2026-08-25 19:05:01.735196,DDoS,Oceania,Laptop,2,922,65,0,488
EVT002532,2026-08-25 19:13:01.735196,DDoS,North America,Desktop,1,173,5,0,105
EVT002533,2026-08-25 19:21:01.735196,Phishing,South America,Router,4,172,88,0,260
EVT002534,2026-08-25 19:29:01.735196,Unauthorized Access,Oceania,Router,2,886,19,0,321
EVT002535,2026-08-25 19:37:01.735196,DDoS,North America,Router,3,427,96,0,446
EVT002536,2026-08-25 19:45:01.735196,Malware,Asia,Firewall,5,661,37,1,267
EVT002537,2026-08-25 19:53:01.735196,Unauthorized Access,Oceania,Laptop,5,698,64,0,12
EVT002538,2026-08-25 20:01:01.735196,DDoS,Asia,Router,5,116,62,0,375
EVT002539,2026-08-25 20:09:01.735196,Unauthorized Access,Africa,Router,3,111,12,0,171
EVT002540,2026-08-25 20:17:01.735196,Phishing,Oceania,Router,2,104,34,0,270
EVT002541,2026-08-25 20:25:01.735196,Phishing,North America,Server,1,444,54,0,55
EVT002542,2026-08-25 20:33:01.735196,Brute Force,Oceania,Desktop,3,941,83,0,363
EVT002543,2026-08-25 20:41:01.735196,DDoS,South America,Desktop,6,439,29,0,472
EVT002544,2026-08-25 20:49:01.735196,Ransomware,Oceania,Firewall,7,893,85,0,442
EVT002545,2026-08-25 20:57:01.735196,Malware,North America,Router,3,233,70,0,307
EVT002546,2026-08-25 21:05:01.735196,Phishing,Europe,Router,0,366,30,0,177
EVT002547,2026-08-25 21:13:01.735196,Brute Force,Asia,Firewall,5,935,56,0,184
EVT002548,2026-08-25 21:21:01.735196,Brute Force,Oceania,Desktop,0,614,13,0,92
EVT002549,2026-08-25 21:29:01.735196,Brute Force,South America,Router,1,612,39,0,155
EVT002550,2026-08-25 21:37:01.735196,Phishing,South America,Server,0,301,22,0,231
EVT002551,2026-08-25 21:45:01.735196,Ransomware,Oceania,Server,5,473,56,0,144
EVT002552,2026-08-25 21:53:01.735196,Brute Force,Europe,Desktop,4,684,9,0,397
EVT002553,2026-08-25 22:01:01.735196,Brute Force,Europe,Desktop,0,679,20,0,301
EVT002554,2026-08-25 22:09:01.735196,Unauthorized Access,Oceania,Laptop,3,117,62,0,386
EVT002555,2026-08-25 22:17:01.735196,Malware,Oceania,Router,118,14063,540,1,1556
EVT002556,2026-08-25 22:25:01.735196,Unauthorized Access,North America,Firewall,3,702,46,0,283
EVT002557,2026-08-25 22:33:01.735196,DDoS,Europe,Router,0,333,74,0,230
EVT002558,2026-08-25 22:41:01.735196,Ransomware,Africa,Firewall,2,193,59,0,302
EVT002559,2026-08-25 22:49:01.735196,DDoS,Africa,Desktop,2,264,57,0,283
EVT002560,2026-08-25 22:57:01.735196,Brute Force,North America,Server,1,237,80,0,28
EVT002561,2026-08-25 23:05:01.735196,Ransomware,Europe,Desktop,3,261,6,0,92
EVT002562,2026-08-25 23:13:01.735196,Brute Force,South America,Desktop,1,961,11,0,208
EVT002563,2026-08-25 23:21:01.735196,Phishing,South America,Server,33,9971,637,1,965
EVT002564,2026-08-25 23:29:01.735196,Brute Force,South America,Firewall,5,311,21,0,214
EVT002565,2026-08-25 23:37:01.735196,Ransomware,Oceania,Router,6,248,34,0,491
EVT002566,2026-08-25 23:45:01.735196,Ransomware,Europe,Laptop,4,515,86,1,317
EVT002567,2026-08-25 23:53:01.735196,Phishing,Africa,Server,4,828,78,0,456
EVT002568,2026-08-26 00:01:01.735196,Phishing,Europe,Laptop,6,285,40,0,144
EVT002569,2026-08-26 00:09:01.735196,Phishing,Europe,Desktop,2,530,89,0,447
EVT002570,2026-08-26 00:17:01.735196,DDoS,South America,Firewall,2,294,34,0,125
EVT002571,2026-08-26 00:25:01.735196,Brute Force,Europe,Server,2,110,76,0,165
EVT002572,2026-08-26 00:33:01.735196,DDoS,North America,Desktop,2,264,67,0,478
EVT002573,2026-08-26 00:41:01.735196,Malware,Africa,Laptop,1,608,79,0,394
EVT002574,2026-08-26 00:49:01.735196,Brute Force,North America,Server,1,573,19,0,416
EVT002575,2026-08-26 00:57:01.735196,Malware,Oceania,Firewall,7,590,85,0,447
EVT002576,2026-08-26 01:05:01.735196,Malware,North America,Laptop,2,531,48,0,69
EVT002577,2026-08-26 01:13:01.735196,Malware,South America,Firewall,3,926,13,0,310
EVT002578,2026-08-26 01:21:01.735196,Ransomware,South America,Router,1,581,17,0,429
EVT002579,2026-08-26 01:29:01.735196,Unauthorized Access,South America,Desktop,2,489,8,0,104
EVT002580,2026-08-26 01:37:01.735196,Ransomware,Asia,Laptop,2,672,39,0,253
EVT002581,2026-08-26 01:45:01.735196,Brute Force,South America,Router,3,917,41,0,233
EVT002582,2026-08-26 01:53:01.735196,Ransomware,Asia,Server,7,704,20,0,272
EVT002583,2026-08-26 02:01:01.735196,Brute Force,South America,Laptop,82,11625,981,1,874
EVT002584,2026-08-26 02:09:01.735196,Malware,Africa,Desktop,103,6004,588,1,1785
EVT002585,2026-08-26 02:17:01.735196,Phishing,Asia,Router,6,671,50,0,487
EVT002586,2026-08-26 02:25:01.735196,Brute Force,South America,Firewall,4,724,55,0,346
EVT002587,2026-08-26 02:33:01.735196,Phishing,North America,Desktop,4,752,30,0,404
EVT002588,2026-08-26 02:41:01.735196,Ransomware,North America,Desktop,58,5721,685,1,1649
EVT002589,2026-08-26 02:49:01.735196,Phishing,Africa,Router,3,359,13,0,193
EVT002590,2026-08-26 02:57:01.735196,Unauthorized Access,North America,Desktop,5,411,82,0,247
EVT002591,2026-08-26 03:05:01.735196,DDoS,Oceania,Server,3,574,80,0,189
EVT002592,2026-08-26 03:13:01.735196,Ransomware,Africa,Laptop,5,741,93,0,309
EVT002593,2026-08-26 03:21:01.735196,Unauthorized Access,Africa,Firewall,3,840,39,0,337
EVT002594,2026-08-26 03:29:01.735196,DDoS,North America,Desktop,71,12318,564,1,1943
EVT002595,2026-08-26 03:37:01.735196,Unauthorized Access,South America,Laptop,4,610,26,0,51
EVT002596,2026-08-26 03:45:01.735196,Malware,South America,Firewall,2,863,49,0,84
EVT002597,2026-08-26 03:53:01.735196,Phishing,Europe,Server,1,752,58,0,387
EVT002598,2026-08-26 04:01:01.735196,Brute Force,North America,Laptop,2,682,17,0,288
EVT002599,2026-08-26 04:09:01.735196,Ransomware,South America,Desktop,0,247,80,0,187
EVT002600,2026-08-26 04:17:01.735196,Ransomware,Oceania,Router,3,204,39,0,378
EVT002601,2026-08-26 04:25:01.735196,Brute Force,North America,Laptop,2,149,91,0,10
EVT002602,2026-08-26 04:33:01.735196,Brute Force,Oceania,Router,4,939,5,0,289
EVT002603,2026-08-26 04:41:01.735196,Brute Force,Asia,Laptop,6,842,23,0,480
EVT002604,2026-08-26 04:49:01.735196,Unauthorized Access,North America,Desktop,3,324,70,0,269
EVT002605,2026-08-26 04:57:01.735196,Brute Force,Oceania,Router,4,698,30,0,272
EVT002606,2026-08-26 05:05:01.735196,Unauthorized Access,South America,Laptop,1,263,8,0,418
EVT002607,2026-08-26 05:13:01.735196,Malware,Asia,Server,2,254,55,0,90
EVT002608,2026-08-26 05:21:01.735196,Ransomware,Oceania,Firewall,3,132,39,0,59
EVT002609,2026-08-26 05:29:01.735196,Brute Force,North America,Firewall,0,853,28,0,198
EVT002610,2026-08-26 05:37:01.735196,Ransomware,South America,Firewall,3,494,73,0,412
EVT002611,2026-08-26 05:45:01.735196,Ransomware,North America,Firewall,4,570,59,0,241
EVT002612,2026-08-26 05:53:01.735196,DDoS,South America,Desktop,3,738,33,0,133
EVT002613,2026-08-26 06:01:01.735196,Brute Force,Europe,Firewall,4,369,92,0,183
EVT002614,2026-08-26 06:09:01.735196,Unauthorized Access,Europe,Server,2,193,11,0,191
EVT002615,2026-08-26 06:17:01.735196,Unauthorized Access,South America,Desktop,2,766,87,0,494
EVT002616,2026-08-26 06:25:01.735196,Ransomware,Europe,Router,7,396,6,0,69
EVT002617,2026-08-26 06:33:01.735196,Phishing,Africa,Desktop,0,483,8,0,119
EVT002618,2026-08-26 06:41:01.735196,Brute Force,Oceania,Server,4,289,72,0,181
EVT002619,2026-08-26 06:49:01.735196,Ransomware,Africa,Server,4,971,56,0,431
EVT002620,2026-08-26 06:57:01.735196,Brute Force,Africa,Router,3,807,53,0,443
EVT002621,2026-08-26 07:05:01.735196,Phishing,South America,Desktop,5,484,69,0,152
EVT002622,2026-08-26 07:13:01.735196,DDoS,North America,Desktop,3,615,37,0,459
EVT002623,2026-08-26 07:21:01.735196,Brute Force,Europe,Laptop,1,984,99,0,143
EVT002624,2026-08-26 07:29:01.735196,Malware,Europe,Router,3,112,25,0,217
EVT002625,2026-08-26 07:37:01.735196,Ransomware,Oceania,Laptop,7,278,45,0,433
EVT002626,2026-08-26 07:45:01.735196,Unauthorized Access,South America,Desktop,2,927,22,0,155
EVT002627,2026-08-26 07:53:01.735196,DDoS,Asia,Router,3,414,67,0,455
EVT002628,2026-08-26 08:01:01.735196,Unauthorized Access,Oceania,Desktop,2,361,74,0,40
EVT002629,2026-08-26 08:09:01.735196,Phishing,Oceania,Firewall,6,380,11,1,413
EVT002630,2026-08-26 08:17:01.735196,Phishing,Asia,Firewall,5,427,75,0,393
EVT002631,2026-08-26 08:25:01.735196,Malware,Oceania,Desktop,4,935,41,0,210
EVT002632,2026-08-26 08:33:01.735196,Phishing,Africa,Laptop,4,769,20,0,78
EVT002633,2026-08-26 08:41:01.735196,DDoS,Asia,Laptop,2,987,21,0,186
EVT002634,2026-08-26 08:49:01.735196,Brute Force,Europe,Server,5,817,86,0,176
EVT002635,2026-08-26 08:57:01.735196,Unauthorized Access,North America,Laptop,3,907,40,0,263
EVT002636,2026-08-26 09:05:01.735196,DDoS,Oceania,Laptop,5,373,16,0,440
EVT002637,2026-08-26 09:13:01.735196,Malware,Asia,Router,2,740,97,0,389
EVT002638,2026-08-26 09:21:01.735196,Malware,North America,Firewall,2,797,15,0,98
EVT002639,2026-08-26 09:29:01.735196,Unauthorized Access,South America,Laptop,3,895,72,0,495
EVT002640,2026-08-26 09:37:01.735196,DDoS,Europe,Server,1,390,97,0,85
EVT002641,2026-08-26 09:45:01.735196,DDoS,South America,Desktop,2,866,54,0,219
EVT002642,2026-08-26 09:53:01.735196,Phishing,Oceania,Router,4,607,89,0,250
EVT002643,2026-08-26 10:01:01.735196,Brute Force,Oceania,Server,2,632,92,0,86
EVT002644,2026-08-26 10:09:01.735196,Brute Force,South America,Desktop,4,761,34,0,234
EVT002645,2026-08-26 10:17:01.735196,DDoS,Asia,Server,2,932,16,0,389
EVT002646,2026-08-26 10:25:01.735196,Malware,North America,Router,5,245,55,0,213
EVT002647,2026-08-26 10:33:01.735196,Unauthorized Access,Europe,Server,1,108,96,0,346
EVT002648,2026-08-26 10:41:01.735196,Unauthorized Access,South America,Desktop,5,334,73,0,486
EVT002649,2026-08-26 10:49:01.735196,Malware,Africa,Laptop,1,320,73,0,404
EVT002650,2026-08-26 10:57:01.735196,Brute Force,Oceania,Router,4,434,74,0,255
EVT002651,2026-08-26 11:05:01.735196,Phishing,North America,Desktop,1,710,77,0,180
EVT002652,2026-08-26 11:13:01.735196,Unauthorized Access,Europe,Router,0,906,14,1,266
EVT002653,2026-08-26 11:21:01.735196,Malware,South America,Firewall,1,165,42,0,109
EVT002654,2026-08-26 11:29:01.735196,Unauthorized Access,South America,Server,0,656,26,0,263
EVT002655,2026-08-26 11:37:01.735196,Unauthorized Access,Africa,Server,5,106,75,0,156
EVT002656,2026-08-26 11:45:01.735196,Phishing,Oceania,Server,4,450,29,0,211
EVT002657,2026-08-26 11:53:01.735196,Unauthorized Access,Oceania,Laptop,3,116,15,0,401
EVT002658,2026-08-26 12:01:01.735196,DDoS,Asia,Server,142,8726,599,1,783
EVT002659,2026-08-26 12:09:01.735196,Unauthorized Access,Europe,Laptop,148,5129,414,1,1649
EVT002660,2026-08-26 12:17:01.735196,Ransomware,North America,Server,5,480,82,0,180
EVT002661,2026-08-26 12:25:01.735196,Unauthorized Access,Asia,Desktop,4,784,30,0,15
EVT002662,2026-08-26 12:33:01.735196,Phishing,South America,Server,3,996,44,0,26
EVT002663,2026-08-26 12:41:01.735196,Malware,Africa,Desktop,1,776,18,0,232
EVT002664,2026-08-26 12:49:01.735196,DDoS,Europe,Firewall,6,338,94,0,394
EVT002665,2026-08-26 12:57:01.735196,Ransomware,Africa,Desktop,2,604,42,1,371
EVT002666,2026-08-26 13:05:01.735196,Unauthorized Access,Europe,Server,1,967,49,0,384
EVT002667,2026-08-26 13:13:01.735196,Malware,Europe,Server,3,115,52,0,476
EVT002668,2026-08-26 13:21:01.735196,Ransomware,Europe,Laptop,3,843,74,0,488
EVT002669,2026-08-26 13:29:01.735196,Phishing,Africa,Desktop,2,198,17,0,157
EVT002670,2026-08-26 13:37:01.735196,Brute Force,Africa,Router,2,958,64,0,389
EVT002671,2026-08-26 13:45:01.735196,Ransomware,Asia,Router,7,651,28,0,137
EVT002672,2026-08-26 13:53:01.735196,Phishing,South America,Router,3,940,25,0,107
EVT002673,2026-08-26 14:01:01.735196,Ransomware,Oceania,Router,2,594,84,0,294
EVT002674,2026-08-26 14:09:01.735196,Phishing,Africa,Laptop,4,197,48,0,381
EVT002675,2026-08-26 14:17:01.735196,Brute Force,Asia,Laptop,1,280,49,0,278
EVT002676,2026-08-26 14:25:01.735196,Unauthorized Access,Oceania,Firewall,0,681,72,0,391
EVT002677,2026-08-26 14:33:01.735196,DDoS,Europe,Desktop,3,600,79,0,195
EVT002678,2026-08-26 14:41:01.735196,DDoS,South America,Server,3,152,89,0,13
EVT002679,2026-08-26 14:49:01.735196,Phishing,North America,Desktop,1,236,86,0,150
EVT002680,2026-08-26 14:57:01.735196,Malware,Oceania,Firewall,5,151,85,0,16
EVT002681,2026-08-26 15:05:01.735196,Ransomware,Oceania,Server,5,144,28,0,149
EVT002682,2026-08-26 15:13:01.735196,Ransomware,Asia,Laptop,3,665,78,0,251
EVT002683,2026-08-26 15:21:01.735196,Phishing,Asia,Server,4,512,65,0,402
EVT002684,2026-08-26 15:29:01.735196,Phishing,South America,Server,3,988,17,0,446
EVT002685,2026-08-26 15:37:01.735196,Malware,Europe,Firewall,6,383,49,0,234
EVT002686,2026-08-26 15:45:01.735196,Ransomware,Africa,Router,7,934,18,0,307
EVT002687,2026-08-26 15:53:01.735196,Ransomware,Oceania,Firewall,2,567,36,0,341
EVT002688,2026-08-26 16:01:01.735196,Unauthorized Access,Asia,Firewall,5,283,53,0,122
EVT002689,2026-08-26 16:09:01.735196,Malware,Europe,Desktop,2,584,19,0,140
EVT002690,2026-08-26 16:17:01.735196,DDoS,Europe,Desktop,5,197,61,0,97
EVT002691,2026-08-26 16:25:01.735196,Brute Force,Africa,Firewall,7,720,47,0,102
EVT002692,2026-08-26 16:33:01.735196,DDoS,South America,Firewall,2,703,57,0,268
EVT002693,2026-08-26 16:41:01.735196,Malware,Oceania,Firewall,2,904,47,0,320
EVT002694,2026-08-26 16:49:01.735196,Brute Force,Europe,Laptop,1,286,56,0,405
EVT002695,2026-08-26 16:57:01.735196,Brute Force,Asia,Server,2,847,83,0,208
EVT002696,2026-08-26 17:05:01.735196,Brute Force,Asia,Laptop,2,800,48,0,469
EVT002697,2026-08-26 17:13:01.735196,DDoS,Oceania,Router,3,871,21,0,78
EVT002698,2026-08-26 17:21:01.735196,Ransomware,South America,Firewall,1,762,85,0,124
EVT002699,2026-08-26 17:29:01.735196,DDoS,Africa,Laptop,3,929,57,0,237
EVT002700,2026-08-26 17:37:01.735196,Malware,Asia,Router,3,787,98,0,450
EVT002701,2026-08-26 17:45:01.735196,Malware,Oceania,Server,3,385,19,0,132
EVT002702,2026-08-26 17:53:01.735196,Phishing,North America,Laptop,3,208,82,0,99
EVT002703,2026-08-26 18:01:01.735196,Malware,Oceania,Desktop,3,145,46,0,429
EVT002704,2026-08-26 18:09:01.735196,DDoS,North America,Router,3,420,99,0,255
EVT002705,2026-08-26 18:17:01.735196,Brute Force,Europe,Router,3,438,32,0,150
EVT002706,2026-08-26 18:25:01.735196,Brute Force,Oceania,Firewall,4,636,15,0,378
EVT002707,2026-08-26 18:33:01.735196,DDoS,North America,Firewall,8,233,17,0,84
EVT002708,2026-08-26 18:41:01.735196,Brute Force,North America,Router,4,914,50,0,221
EVT002709,2026-08-26 18:49:01.735196,Brute Force,Asia,Laptop,1,762,99,0,60
EVT002710,2026-08-26 18:57:01.735196,Brute Force,Africa,Firewall,4,464,48,0,100
EVT002711,2026-08-26 19:05:01.735196,DDoS,Europe,Firewall,134,10406,481,1,796
EVT002712,2026-08-26 19:13:01.735196,Phishing,North America,Desktop,1,120,60,1,412
EVT002713,2026-08-26 19:21:01.735196,Unauthorized Access,Asia,Server,1,689,78,0,486
EVT002714,2026-08-26 19:29:01.735196,DDoS,Europe,Desktop,4,852,10,0,444
EVT002715,2026-08-26 19:37:01.735196,Ransomware,Oceania,Laptop,2,289,31,0,61
EVT002716,2026-08-26 19:45:01.735196,Malware,Asia,Desktop,3,665,9,0,363
EVT002717,2026-08-26 19:53:01.735196,Ransomware,Europe,Server,6,845,74,0,307
EVT002718,2026-08-26 20:01:01.735196,Unauthorized Access,South America,Laptop,1,982,58,0,216
EVT002719,2026-08-26 20:09:01.735196,Brute Force,Africa,Server,3,140,90,0,246
EVT002720,2026-08-26 20:17:01.735196,Unauthorized Access,South America,Server,2,628,90,0,354
